"","game.id","week","outcome","abbrvs","conference","id","name","ptdiff","pts","rank"
"778",377,6,0,"ARI","Pac-12",8,"Arizona",-6,48,26
"779",377,6,1,"STAN","Pac-12",161,"Stanford",6,54,18
"780",378,6,0,"SFU","Big East",152,"South Florida",-9,28,26
"781",378,6,1,"TEM","Big East",165,"Temple",9,37,26
"782",379,6,0,"OLE","Southeastern",97,"Mississippi",-3,27,26
"783",379,6,1,"TAMU","Southeastern",170,"Texas A&M",3,30,26
"784",380,6,0,"CMU","Mid-American",28,"Central Michigan",-15,35,26
"785",380,6,1,"TOL","Mid-American",178,"Toledo",15,50,26
"786",381,6,0,"MAR ","Conference USA",86,"Marshall",-7,38,26
"787",381,6,1,"TULSA","Conference USA",182,"Tulsa",7,45,26
"788",382,6,0,"MIZZ","Southeastern",99,"Missouri",-4,15,26
"789",382,6,1,"VAN","Southeastern",186,"Vanderbilt",4,19,26
"790",383,6,0,"TEX","Big 12",169,"Texas",-3,45,11
"791",383,6,1,"WV","Big 12",196,"West Virginia",3,48,8
"792",384,6,0,"UMASS","Mid-American",88,"Massachusetts",-38,14,26
"793",384,6,1,"WMU","Mid-American",200,"Western Michigan",38,52,26
"794",385,6,0,"IL","Big Ten",65,"Illinois",-17,14,26
"795",385,6,1,"WIS","Big Ten",202,"Wisconsin",17,31,26
"796",386,7,0,"COL","Pac-12",35,"Colorado",-34,17,26
"797",386,7,1,"ASU","Pac-12",9,"Arizona State",34,51,26
"798",387,7,0,"UT-EP","Conference USA",176,"Texas-El Paso",-22,11,26
"799",387,7,1,"TULSA","Conference USA",182,"Tulsa",22,33,26
"800",388,7,0,"TROY","Sun Belt",180,"Troy",-5,26,26
"801",388,7,1,"WKU","Sun Belt",199,"Western Kentucky",5,31,26
"802",389,7,0,"CMU","Mid-American",28,"Central Michigan",-18,13,26
"803",389,7,1,"NAVY","Independent",103,"Navy",18,31,26
"804",390,7,0,"WYO","Mountain West",204,"Wyoming",-1,27,26
"805",390,7,1,"AF","Mountain West",1,"Air Force",1,28,26
"806",391,7,0,"MIZZ","Southeastern",99,"Missouri",-32,10,26
"807",391,7,1,"BAMA","Southeastern",3,"Alabama",32,42,1
"808",392,7,0,"UK","Southeastern",77,"Kentucky",-42,7,26
"809",392,7,1,"ARK","Southeastern",10,"Arkansas",42,49,26
"810",393,7,0,"SOBAMA","Sun Belt",147,"South Alabama",-7,29,26
"811",393,7,1,"ARKST","Sun Belt",11,"Arkansas State",7,36,26
"812",394,7,0,"WMU","Mid-American",200,"Western Michigan",-6,24,26
"813",394,7,1,"BALL","Mid-American",15,"Ball State",6,30,26
"814",395,7,0,"FRES","Mountain West",52,"Fresno State",-10,10,26
"815",395,7,1,"BST","Mountain West",18,"Boise State",10,20,24
"816",396,7,0,"MIA-O","Mid-American",92,"Miami OH",-25,12,26
"817",396,7,1,"BG","Mid-American",20,"Bowling Green State",25,37,26
"818",397,7,0,"WSU","Pac-12",194,"Washington State",-14,17,26
"819",397,7,1,"CAL","Pac-12",24,"California",14,31,26
"820",398,7,0,"SO MISS","Conference USA",159,"Southern Mississippi",-7,31,26
"821",398,7,1,"UCF","Conference USA",27,"Central Florida",7,38,26
"822",399,7,0,"FORD","FCS",51,"Fordham",-32,17,26
"823",399,7,1,"CIN","Big East",31,"Cincinnati",32,49,21
"824",400,7,0,"MEM","Conference USA",90,"Memphis",-34,7,26
"825",400,7,1,"ECU","Conference USA",40,"East Carolina",34,41,26
"826",401,7,0,"VAN","Southeastern",186,"Vanderbilt",-14,17,26
"827",401,7,1,"UF","Southeastern",46,"Florida",14,31,4
"828",402,7,0,"BC","Atlantic Coast",19,"Boston College",-44,7,26
"829",402,7,1,"FSU","Atlantic Coast",50,"Florida State",44,51,12
"830",403,7,0,"UAB","Conference USA",5,"Alabama-Birmingham",-22,17,26
"831",403,7,1,"HOU","Conference USA",61,"Houston",22,39,26
"832",404,7,0,"MSU","Big Ten",94,"Michigan State",-3,16,26
"833",404,7,1,"IOWA","Big Ten",69,"Iowa",3,19,26
"834",405,7,0,"ISU","Big 12",70,"Iowa State",-6,21,26
"835",405,7,1,"KSU","Big 12",75,"Kansas State",6,27,6
"836",406,7,0,"ARMY","Independent",12,"Army",-14,17,26
"837",406,7,1,"KENT","Mid-American",76,"Kent State",14,31,26
"838",407,7,0,"SC","Southeastern",148,"South Carolina",-2,21,3
"839",407,7,1,"LSU","Southeastern",80,"Louisiana State",2,23,9
"840",408,7,0,"FAU","Sun Belt",48,"Florida Atlantic",-21,14,26
"841",408,7,1,"LA-M","Sun Belt",83,"Louisiana-Monroe",21,35,26
"842",409,7,0,"PITT","Big East",133,"Pittsburgh",-10,35,26
"843",409,7,1,"LOU","Big East",84,"Louisville",10,45,18
"844",410,7,0,"UVA","Atlantic Coast",188,"Virginia",-7,20,26
"845",410,7,1,"MARY","Atlantic Coast",87,"Maryland",7,27,26
"846",411,7,0,"IL","Big Ten",65,"Illinois",-45,0,26
"847",411,7,1,"MICH","Big Ten",93,"Michigan",45,45,25
"848",412,7,0,"FIU","Sun Belt",49,"Florida International",-4,30,26
"849",412,7,1,"MTSU","Sun Belt",95,"Middle Tennessee State",4,34,26
"850",413,7,0,"AUB","Southeastern",13,"Auburn",-21,20,26
"851",413,7,1,"OLE","Southeastern",97,"Mississippi",21,41,26
"852",414,7,0,"TEN","Southeastern",166,"Tennessee",-10,31,26
"853",414,7,1,"MISS ST","Southeastern",98,"Mississippi State",10,41,19
"854",415,7,0,"UNLV","Mountain West",106,"Nevada-Las Vegas",-5,37,26
"855",415,7,1,"NEV","Mountain West",105,"Nevada",5,42,26
"856",416,7,0,"HAW","Mountain West",60,"Hawaii",-12,23,26
"857",416,7,1,"NM","Mountain West",108,"New Mexico",12,35,26
"858",417,7,0,"MIA","Atlantic Coast",91,"Miami FL",-4,14,26
"859",417,7,1,"UNC","Atlantic Coast",112,"North Carolina",4,18,26
"860",418,7,0,"BUF","Mid-American",22,"Buffalo",-42,3,26
"861",418,7,1,"NIU","Mid-American",120,"Northern Illinois",42,45,26
"862",419,7,0,"MINN","Big Ten",96,"Minnesota",-8,13,26
"863",419,7,1,"NU","Big Ten",122,"Northwestern",8,21,26
"864",420,7,0,"STAN","Pac-12",161,"Stanford",-7,13,17
"865",420,7,1,"ND","Independent",125,"Notre Dame",7,20,7
"866",421,7,0,"AKRON","Mid-American",2,"Akron",-6,28,26
"867",421,7,1,"OHIO","Mid-American",126,"Ohio",6,34,26
"868",422,7,0,"IND","Big Ten",67,"Indiana",-3,49,26
"869",422,7,1,"OSU","Big Ten",127,"Ohio State",3,52,8
"870",423,7,0,"TEX","Big 12",169,"Texas",-42,21,15
"871",423,7,1,"OU","Big 12",128,"Oklahoma",42,63,13
"872",424,7,0,"KU","Big 12",74,"Kansas",-6,14,26
"873",424,7,1,"OKST","Big 12",129,"Oklahoma State",6,20,26
"874",425,7,0,"BYU","Independent",21,"Brigham Young",-18,24,26
"875",425,7,1,"ORST","Pac-12",131,"Oregon State",18,42,10
"876",426,7,0,"UTSA","Western Athletic",177,"Texas-San Antonio",-20,14,26
"877",426,7,1,"RICE","Conference USA",138,"Rice",20,34,26
"878",427,7,0,"SYR","Big East",164,"Syracuse",-8,15,26
"879",427,7,1,"RUT","Big East",140,"Rutgers",8,23,20
"880",428,7,0,"COLS","Mountain West",36,"Colorado State",-24,14,26
"881",428,7,1,"SDSU","Mountain West",144,"San Diego State",24,38,26
"882",429,7,0,"WASH","Pac-12",193,"Washington",-10,14,26
"883",429,7,1,"USC","Pac-12",156,"Southern California",10,24,11
"884",430,7,0,"UCONN","Big East",37,"Connecticut",-3,14,26
"885",430,7,1,"TEM","Big East",165,"Temple",3,17,26
"886",431,7,0,"LTU","Western Athletic",81,"Louisiana Tech",-2,57,23
"887",431,7,1,"TAMU","Southeastern",170,"Texas A&M",2,59,22
"888",432,7,0,"BAY","Big 12",16,"Baylor",-28,21,26
"889",432,7,1,"TCU","Big 12",172,"Texas Christian",28,49,26
"890",433,7,0,"ID","Western Athletic",63,"Idaho",-31,7,26
"891",433,7,1,"TEXST","Western Athletic",174,"Texas State",31,38,26
"892",434,7,0,"WV","Big 12",196,"West Virginia",-35,14,5
"893",434,7,1,"TTU","Big 12",175,"Texas Tech",35,49,26
"894",435,7,0,"EMU","Mid-American",43,"Eastern Michigan",-5,47,26
"895",435,7,1,"TOL","Mid-American",178,"Toledo",5,52,26
"896",436,7,0,"SMU","Conference USA",158,"Southern Methodist",-1,26,26
"897",436,7,1,"TULA","Conference USA",181,"Tulane",1,27,26
"898",437,7,0,"UTAH","Pac-12",184,"Utah",-7,14,26
"899",437,7,1,"UCLA","Pac-12",183,"UCLA",7,21,26
"900",438,7,0,"SJSU","Western Athletic",145,"San Jose State",-22,27,26
"901",438,7,1,"UTST","Western Athletic",185,"Utah State",22,49,26
"902",439,7,0,"DUKE","Atlantic Coast",39,"Duke",-21,20,26
"903",439,7,1,"VT","Atlantic Coast",190,"Virginia Tech",21,41,26
"904",440,7,0,"PUR","Big Ten",136,"Purdue",-24,14,26
"905",440,7,1,"WIS","Big Ten",202,"Wisconsin",24,38,26
"906",441,8,0,"LA-L","Sun Belt",82,"Louisiana-Lafayette",-7,23,26
"907",441,8,1,"NTEX","Sun Belt",117,"North Texas",7,30,26
"908",442,8,0,"ASU","Pac-12",9,"Arizona State",-22,21,26
"909",442,8,1,"ORE","Pac-12",130,"Oregon",22,43,2
"910",443,8,0,"HOU","Conference USA",61,"Houston",-30,42,26
"911",443,8,1,"SMU","Conference USA",158,"Southern Methodist",30,72,26
"912",444,8,0,"UCONN","Big East",37,"Connecticut",-30,10,26
"913",444,8,1,"SYR","Big East",164,"Syracuse",30,40,26
"914",445,8,0,"NM","Mountain West",108,"New Mexico",-5,23,26
"915",445,8,1,"AF","Mountain West",1,"Air Force",5,28,26
"916",446,8,0,"TEN","Southeastern",166,"Tennessee",-31,13,26
"917",446,8,1,"BAMA","Southeastern",3,"Alabama",31,44,1
"918",447,8,0,"WASH","Pac-12",193,"Washington",-35,17,26
"919",447,8,1,"ARI","Pac-12",8,"Arizona",35,52,26
"920",448,8,0,"CMU","Mid-American",28,"Central Michigan",-11,30,26
"921",448,8,1,"BALL","Mid-American",15,"Ball State",11,41,26
"922",449,8,0,"UNLV","Mountain West",106,"Nevada-Las Vegas",-25,7,26
"923",449,8,1,"BST","Mountain West",18,"Boise State",25,32,24
"924",450,8,0,"UMASS","Mid-American",88,"Massachusetts",-24,0,26
"925",450,8,1,"BG","Mid-American",20,"Bowling Green State",24,24,26
"926",451,8,0,"MEM","Conference USA",90,"Memphis",-18,17,26
"927",451,8,1,"UCF","Conference USA",27,"Central Florida",18,35,26
"928",452,8,0,"VT","Atlantic Coast",190,"Virginia Tech",-21,17,26
"929",452,8,1,"CLEM","Atlantic Coast",33,"Clemson",21,38,14
"930",453,8,0,"UNC","Atlantic Coast",112,"North Carolina",-3,30,26
"931",453,8,1,"DUKE","Atlantic Coast",39,"Duke",3,33,26
"932",454,8,0,"UAB","Conference USA",5,"Alabama-Birmingham",-7,35,26
"933",454,8,1,"ECU","Conference USA",40,"East Carolina",7,42,26
"934",455,8,0,"ARMY","Independent",12,"Army",-10,38,26
"935",455,8,1,"EMU","Mid-American",43,"Eastern Michigan",10,48,26
"936",456,8,0,"SC","Southeastern",148,"South Carolina",-33,11,9
"937",456,8,1,"UF","Southeastern",46,"Florida",33,44,3
"938",457,8,0,"MIA","Atlantic Coast",91,"Miami FL",-13,20,26
"939",457,8,1,"FSU","Atlantic Coast",50,"Florida State",13,33,12
"940",458,8,0,"WYO","Mountain West",204,"Wyoming",-28,14,26
"941",458,8,1,"FRES","Mountain West",52,"Fresno State",28,42,26
"942",459,8,0,"UK","Southeastern",77,"Kentucky",-5,24,26
"943",459,8,1,"UGA","Southeastern",55,"Georgia",5,29,13
"944",460,8,0,"BC","Atlantic Coast",19,"Boston College",-20,17,26
"945",460,8,1,"GT","Atlantic Coast",58,"Georgia Tech",20,37,26
"946",461,8,0,"WV","Big 12",196,"West Virginia",-41,14,17
"947",461,8,1,"KSU","Big 12",75,"Kansas State",41,55,4
"948",462,8,0,"WMU","Mid-American",200,"Western Michigan",-17,24,26
"949",462,8,1,"KENT","Mid-American",76,"Kent State",17,41,26
"950",463,8,0,"TAMU","Southeastern",170,"Texas A&M",-5,19,20
"951",463,8,1,"LSU","Southeastern",80,"Louisiana State",5,24,6
"952",464,8,0,"ID","Western Athletic",63,"Idaho",-42,28,26
"953",464,8,1,"LTU","Western Athletic",81,"Louisiana Tech",42,70,26
"954",465,8,0,"WKU","Sun Belt",199,"Western Kentucky",-1,42,26
"955",465,8,1,"LA-M","Sun Belt",83,"Louisiana-Monroe",1,43,26
"956",466,8,0,"SFU","Big East",152,"South Florida",-2,25,26
"957",466,8,1,"LOU","Big East",84,"Louisville",2,27,16
"958",467,8,0,"SO MISS","Conference USA",159,"Southern Mississippi",-35,24,26
"959",467,8,1,"MAR ","Conference USA",86,"Marshall",35,59,26
"960",468,8,0,"MSU","Big Ten",94,"Michigan State",-2,10,26
"961",468,8,1,"MICH","Big Ten",93,"Michigan",2,12,23
"962",469,8,0,"MTSU","Sun Belt",95,"Middle Tennessee State",-42,3,26
"963",469,8,1,"MISS ST","Southeastern",98,"Mississippi State",42,45,15
"964",470,8,0,"IND","Big Ten",67,"Indiana",-1,30,26
"965",470,8,1,"NAVY","Independent",103,"Navy",1,31,26
"966",471,8,0,"NU","Big Ten",122,"Northwestern",-1,28,26
"967",471,8,1,"NEB","Big Ten",104,"Nebraska",1,29,26
"968",472,8,0,"MARY","Atlantic Coast",87,"Maryland",-2,18,26
"969",472,8,1,"NCST","Atlantic Coast",114,"North Carolina State",2,20,26
"970",473,8,0,"AKRON","Mid-American",2,"Akron",-30,7,26
"971",473,8,1,"NIU","Mid-American",120,"Northern Illinois",30,37,26
"972",474,8,0,"BYU","Independent",21,"Brigham Young",-3,14,26
"973",474,8,1,"ND","Independent",125,"Notre Dame",3,17,5
"974",475,8,0,"PUR","Big Ten",136,"Purdue",-7,22,26
"975",475,8,1,"OSU","Big Ten",127,"Ohio State",7,29,7
"976",476,8,0,"KU","Big 12",74,"Kansas",-45,7,26
"977",476,8,1,"OU","Big 12",128,"Oklahoma",45,52,10
"978",477,8,0,"ISU","Big 12",70,"Iowa State",-21,10,26
"979",477,8,1,"OKST","Big 12",129,"Oklahoma State",21,31,26
"980",478,8,0,"UTAH","Pac-12",184,"Utah",-14,7,26
"981",478,8,1,"ORST","Pac-12",131,"Oregon State",14,21,8
"982",479,8,0,"IOWA","Big Ten",69,"Iowa",-24,14,26
"983",479,8,1,"PENN","Big Ten",132,"Penn State",24,38,26
"984",480,8,0,"BUF","Mid-American",22,"Buffalo",-14,6,26
"985",480,8,1,"PITT","Big East",133,"Pittsburgh",14,20,26
"986",481,8,0,"TEM","Big East",165,"Temple",-25,10,26
"987",481,8,1,"RUT","Big East",140,"Rutgers",25,35,19
"988",482,8,0,"NEV","Mountain West",105,"Nevada",-1,38,26
"989",482,8,1,"SDSU","Mountain West",144,"San Diego State",1,39,26
"990",483,8,0,"UTSA","Western Athletic",177,"Texas-San Antonio",-28,24,26
"991",483,8,1,"SJSU","Western Athletic",145,"San Jose State",28,52,26
"992",484,8,0,"FAU","Sun Belt",48,"Florida Atlantic",-3,34,26
"993",484,8,1,"SOBAMA","Sun Belt",147,"South Alabama",3,37,26
"994",485,8,0,"COL","Pac-12",35,"Colorado",-44,6,26
"995",485,8,1,"USC","Pac-12",156,"Southern California",44,50,11
"996",486,8,0,"CAL","Pac-12",24,"California",-18,3,26
"997",486,8,1,"STAN","Pac-12",161,"Stanford",18,21,22
"998",487,8,0,"BAY","Big 12",16,"Baylor",-6,50,26
"999",487,8,1,"TEX","Big 12",169,"Texas",6,56,26
"1000",488,8,0,"TCU","Big 12",172,"Texas Christian",-3,53,26
"1001",488,8,1,"TTU","Big 12",175,"Texas Tech",3,56,18
"1002",489,8,0,"TULA","Conference USA",181,"Tulane",-4,20,26
"1003",489,8,1,"UT-EP","Conference USA",176,"Texas-El Paso",4,24,26
"1004",490,8,0,"CIN","Big East",31,"Cincinnati",-6,23,21
"1005",490,8,1,"TOL","Mid-American",178,"Toledo",6,29,26
"1006",491,8,0,"FIU","Sun Belt",49,"Florida International",-1,37,26
"1007",491,8,1,"TROY","Sun Belt",180,"Troy",1,38,26
"1008",492,8,0,"RICE","Conference USA",138,"Rice",-4,24,26
"1009",492,8,1,"TULSA","Conference USA",182,"Tulsa",4,28,26
"1010",493,8,0,"NMSU","Western Athletic",109,"New Mexico State",-34,7,26
"1011",493,8,1,"UTST","Western Athletic",185,"Utah State",34,41,26
"1012",494,8,0,"AUB","Southeastern",13,"Auburn",-4,13,26
"1013",494,8,1,"VAN","Southeastern",186,"Vanderbilt",4,17,26
"1014",495,8,0,"UVA","Atlantic Coast",188,"Virginia",-6,10,26
"1015",495,8,1,"WAKE","Atlantic Coast",192,"Wake Forest",6,16,26
"1016",496,8,0,"MINN","Big Ten",96,"Minnesota",-25,13,26
"1017",496,8,1,"WIS","Big Ten",202,"Wisconsin",25,38,26
"1018",497,9,0,"LA-L","Sun Belt",82,"Louisiana-Lafayette",-23,27,26
"1019",497,9,1,"ARKST","Sun Belt",11,"Arkansas State",23,50,26
"1020",498,9,0,"WAKE","Atlantic Coast",192,"Wake Forest",-29,13,26
"1021",498,9,1,"CLEM","Atlantic Coast",33,"Clemson",29,42,14
"1022",499,9,0,"NEV","Mountain West",105,"Nevada",-17,31,26
"1023",499,9,1,"AF","Mountain West",1,"Air Force",17,48,26
"1024",500,9,0,"CIN","Big East",31,"Cincinnati",-3,31,26
"1025",500,9,1,"LOU","Big East",84,"Louisville",3,34,16
"1026",501,9,0,"MISS ST","Southeastern",98,"Mississippi State",-31,7,13
"1027",501,9,1,"BAMA","Southeastern",3,"Alabama",31,38,1
"1028",502,9,0,"USC","Pac-12",156,"Southern California",-3,36,10
"1029",502,9,1,"ARI","Pac-12",8,"Arizona",3,39,26
"1030",503,9,0,"ARMY","Independent",12,"Army",-8,22,26
"1031",503,9,1,"BALL","Mid-American",15,"Ball State",8,30,26
"1032",504,9,0,"WYO","Mountain West",204,"Wyoming",-31,14,26
"1033",504,9,1,"BST","Mountain West",18,"Boise State",31,45,21
"1034",505,9,0,"MARY","Atlantic Coast",87,"Maryland",-3,17,26
"1035",505,9,1,"BC","Atlantic Coast",19,"Boston College",3,20,26
"1036",506,9,0,"EMU","Mid-American",43,"Eastern Michigan",-21,3,26
"1037",506,9,1,"BG","Mid-American",20,"Bowling Green State",21,24,26
"1038",507,9,0,"GT","Atlantic Coast",58,"Georgia Tech",-24,17,26
"1039",507,9,1,"BYU","Independent",21,"Brigham Young",24,41,26
"1040",508,9,0,"MAR ","Conference USA",86,"Marshall",-37,17,26
"1041",508,9,1,"UCF","Conference USA",27,"Central Florida",37,54,26
"1042",509,9,0,"AKRON","Mid-American",2,"Akron",-21,14,26
"1043",509,9,1,"CMU","Mid-American",28,"Central Michigan",21,35,26
"1044",510,9,0,"HAW","Mountain West",60,"Hawaii",-15,27,26
"1045",510,9,1,"COLS","Mountain West",36,"Colorado State",15,42,26
"1046",511,9,0,"TROY","Sun Belt",180,"Troy",-7,27,26
"1047",511,9,1,"FAU","Sun Belt",48,"Florida Atlantic",7,34,26
"1048",512,9,0,"DUKE","Atlantic Coast",39,"Duke",-41,7,26
"1049",512,9,1,"FSU","Atlantic Coast",50,"Florida State",41,48,11
"1050",513,9,0,"NM","Mountain West",108,"New Mexico",-17,32,26
"1051",513,9,1,"FRES","Mountain West",52,"Fresno State",17,49,26
"1052",514,9,0,"UF","Southeastern",46,"Florida",-8,9,3
"1053",514,9,1,"UGA","Southeastern",55,"Georgia",8,17,12
"1054",515,9,0,"UT-EP","Conference USA",176,"Texas-El Paso",-10,35,26
"1055",515,9,1,"HOU","Conference USA",61,"Houston",10,45,26
"1056",516,9,0,"IL","Big Ten",65,"Illinois",-14,17,26
"1057",516,9,1,"IND","Big Ten",67,"Indiana",14,31,26
"1058",517,9,0,"BAY","Big 12",16,"Baylor",-14,21,26
"1059",517,9,1,"ISU","Big 12",70,"Iowa State",14,35,26
"1060",518,9,0,"TTU","Big 12",175,"Texas Tech",-31,24,15
"1061",518,9,1,"KSU","Big 12",75,"Kansas State",31,55,4
"1062",519,9,0,"RUT","Big East",140,"Rutgers",-12,23,18
"1063",519,9,1,"KENT","Mid-American",76,"Kent State",12,35,26
"1064",520,9,0,"NMSU","Western Athletic",109,"New Mexico State",-14,14,26
"1065",520,9,1,"LTU","Western Athletic",81,"Louisiana Tech",14,28,24
"1066",521,9,0,"SOBAMA","Sun Belt",147,"South Alabama",-14,24,26
"1067",521,9,1,"LA-M","Sun Belt",83,"Louisiana-Monroe",14,38,26
"1068",522,9,0,"OHIO","Mid-American",126,"Ohio",-3,20,23
"1069",522,9,1,"MIA-O","Mid-American",92,"Miami OH",3,23,26
"1070",523,9,0,"WIS","Big Ten",202,"Wisconsin",-3,13,26
"1071",523,9,1,"MSU","Big Ten",94,"Michigan State",3,16,26
"1072",524,9,0,"NTEX","Sun Belt",117,"North Texas",-17,21,26
"1073",524,9,1,"MTSU","Sun Belt",95,"Middle Tennessee State",17,38,26
"1074",525,9,0,"PUR","Big Ten",136,"Purdue",-16,28,26
"1075",525,9,1,"MINN","Big Ten",96,"Minnesota",16,44,26
"1076",526,9,0,"ARK","Southeastern",10,"Arkansas",-3,27,26
"1077",526,9,1,"OLE","Southeastern",97,"Mississippi",3,30,26
"1078",527,9,0,"UK","Southeastern",77,"Kentucky",-23,10,26
"1079",527,9,1,"MIZZ","Southeastern",99,"Missouri",23,33,26
"1080",528,9,0,"ECU","Conference USA",40,"East Carolina",-28,28,26
"1081",528,9,1,"NAVY","Independent",103,"Navy",28,56,26
"1082",529,9,0,"MICH","Big Ten",93,"Michigan",-14,9,20
"1083",529,9,1,"NEB","Big Ten",104,"Nebraska",14,23,26
"1084",530,9,0,"NCST","Atlantic Coast",114,"North Carolina State",-8,35,26
"1085",530,9,1,"UNC","Atlantic Coast",112,"North Carolina",8,43,26
"1086",531,9,0,"WMU","Mid-American",200,"Western Michigan",-14,34,26
"1087",531,9,1,"NIU","Mid-American",120,"Northern Illinois",14,48,26
"1088",532,9,0,"IOWA","Big Ten",69,"Iowa",-11,17,26
"1089",532,9,1,"NU","Big Ten",122,"Northwestern",11,28,26
"1090",533,9,0,"OU","Big 12",128,"Oklahoma",-17,13,8
"1091",533,9,1,"ND","Independent",125,"Notre Dame",17,30,5
"1092",534,9,0,"PENN","Big Ten",132,"Penn State",-12,23,26
"1093",534,9,1,"OSU","Big Ten",127,"Ohio State",12,35,9
"1094",535,9,0,"TCU","Big 12",172,"Texas Christian",-22,14,26
"1095",535,9,1,"OKST","Big 12",129,"Oklahoma State",22,36,26
"1096",536,9,0,"COL","Pac-12",35,"Colorado",-56,14,26
"1097",536,9,1,"ORE","Pac-12",130,"Oregon",56,70,2
"1098",537,9,0,"TEM","Big East",165,"Temple",-30,17,26
"1099",537,9,1,"PITT","Big East",133,"Pittsburgh",30,47,26
"1100",538,9,0,"SO MISS","Conference USA",159,"Southern Mississippi",-27,17,26
"1101",538,9,1,"RICE","Conference USA",138,"Rice",27,44,26
"1102",539,9,0,"UNLV","Mountain West",106,"Nevada-Las Vegas",-11,13,26
"1103",539,9,1,"SDSU","Mountain West",144,"San Diego State",11,24,26
"1104",540,9,0,"TEXST","Western Athletic",174,"Texas State",-11,20,26
"1105",540,9,1,"SJSU","Western Athletic",145,"San Jose State",11,31,26
"1106",541,9,0,"TEN","Southeastern",166,"Tennessee",-3,35,26
"1107",541,9,1,"SC","Southeastern",148,"South Carolina",3,38,17
"1108",542,9,0,"MEM","Conference USA",90,"Memphis",-31,13,26
"1109",542,9,1,"SMU","Conference USA",158,"Southern Methodist",31,44,26
"1110",543,9,0,"WSU","Pac-12",194,"Washington State",-7,17,26
"1111",543,9,1,"STAN","Pac-12",161,"Stanford",7,24,19
"1112",544,9,0,"SFU","Big East",152,"South Florida",-1,36,26
"1113",544,9,1,"SYR","Big East",164,"Syracuse",1,37,26
"1114",545,9,0,"KU","Big 12",74,"Kansas",-4,17,26
"1115",545,9,1,"TEX","Big 12",169,"Texas",4,21,26
"1116",546,9,0,"AUB","Southeastern",13,"Auburn",-42,21,26
"1117",546,9,1,"TAMU","Southeastern",170,"Texas A&M",42,63,22
"1118",547,9,0,"BUF","Mid-American",22,"Buffalo",-5,20,26
"1119",547,9,1,"TOL","Mid-American",178,"Toledo",5,25,26
"1120",548,9,0,"UAB","Conference USA",5,"Alabama-Birmingham",-10,45,26
"1121",548,9,1,"TULA","Conference USA",181,"Tulane",10,55,26
"1122",549,9,0,"ASU","Pac-12",9,"Arizona State",-2,43,26
"1123",549,9,1,"UCLA","Pac-12",183,"UCLA",2,45,26
"1124",550,9,0,"CAL","Pac-12",24,"California",-22,27,26
"1125",550,9,1,"UTAH","Pac-12",184,"Utah",22,49,26
"1126",551,9,0,"UTSA","Western Athletic",177,"Texas-San Antonio",-31,17,26
"1127",551,9,1,"UTST","Western Athletic",185,"Utah State",31,48,26
"1128",552,9,0,"UMASS","Mid-American",88,"Massachusetts",-42,7,26
"1129",552,9,1,"VAN","Southeastern",186,"Vanderbilt",42,49,26
"1130",553,9,0,"ORST","Pac-12",131,"Oregon State",-3,17,7
"1131",553,9,1,"WASH","Pac-12",193,"Washington",3,20,26
"1132",554,9,0,"FIU","Sun Belt",49,"Florida International",-8,6,26
"1133",554,9,1,"WKU","Sun Belt",199,"Western Kentucky",8,14,26
"1134",555,10,0,"VT","Atlantic Coast",190,"Virginia Tech",-18,12,26
"1135",555,10,1,"MIA","Atlantic Coast",91,"Miami FL",18,30,26
"1136",556,10,0,"WKU","Sun Belt",199,"Western Kentucky",-5,29,26
"1137",556,10,1,"MTSU","Sun Belt",95,"Middle Tennessee State",5,34,26
"1138",557,10,0,"EMU","Mid-American",43,"Eastern Michigan",-31,14,26
"1139",557,10,1,"OHIO","Mid-American",126,"Ohio",31,45,26
"1140",558,10,0,"CAL","Pac-12",24,"California",-8,13,26
"1141",558,10,1,"WASH","Pac-12",193,"Washington",8,21,26
"1142",559,10,0,"LSU","Southeastern",80,"Louisiana State",-4,17,5
"1143",559,10,1,"BAMA","Southeastern",3,"Alabama",4,21,1
"1144",560,10,0,"SO MISS","Conference USA",159,"Southern Mississippi",-8,19,26
"1145",560,10,1,"UAB","Conference USA",5,"Alabama-Birmingham",8,27,26
"1146",561,10,0,"TULSA","Conference USA",182,"Tulsa",-4,15,26
"1147",561,10,1,"ARK","Southeastern",10,"Arkansas",4,19,26
"1148",562,10,0,"NTEX","Sun Belt",117,"North Texas",-18,19,26
"1149",562,10,1,"ARKST","Sun Belt",11,"Arkansas State",18,37,26
"1150",563,10,0,"AF","Mountain West",1,"Air Force",-20,21,26
"1151",563,10,1,"ARMY","Independent",12,"Army",20,41,26
"1152",564,10,0,"NMSU","Western Athletic",109,"New Mexico State",-35,7,26
"1153",564,10,1,"AUB","Southeastern",13,"Auburn",35,42,26
"1154",565,10,0,"KU","Big 12",74,"Kansas",-27,14,26
"1155",565,10,1,"BAY","Big 12",16,"Baylor",27,41,26
"1156",566,10,0,"MIA-O","Mid-American",92,"Miami OH",-3,24,26
"1157",566,10,1,"BUF","Mid-American",22,"Buffalo",3,27,26
"1158",567,10,0,"SMU","Conference USA",158,"Southern Methodist",-25,17,26
"1159",567,10,1,"UCF","Conference USA",27,"Central Florida",25,42,26
"1160",568,10,0,"SYR","Big East",164,"Syracuse",-11,24,26
"1161",568,10,1,"CIN","Big East",31,"Cincinnati",11,35,26
"1162",569,10,0,"DUKE","Atlantic Coast",39,"Duke",-36,20,26
